Freq.	V(out)*15.4882
1.93968990355269e+003	(9.39610978119694e-001dB,2.05231703375057e+001°)
1.94554999389575e+003	(9.44839788939170e-001dB,2.05752716166222e+001°)
1.95141008423881e+003	(9.50079106730391e-001dB,2.06272959580808e+001°)
1.95727017458187e+003	(9.55328895466224e-001dB,2.06792432906946e+001°)
1.96313026492493e+003	(9.60589119152297e-001dB,2.07311135441913e+001°)
1.96899035526798e+003	(9.65859741811995e-001dB,2.07829066492125e+001°)
1.97485044561104e+003	(9.71140727508366e-001dB,2.08346225373067e+001°)
1.98071053595410e+003	(9.76432040325901e-001dB,2.08862611409306e+001°)
1.98657062629716e+003	(9.81733644376712e-001dB,2.09378223934446e+001°)
1.99243071664022e+003	(9.87045503810233e-001dB,2.09893062291080e+001°)
1.99829080698328e+003	(9.92367582798968e-001dB,2.10407125830793e+001°)
2.00415089732634e+003	(9.97699845552188e-001dB,2.10920413914102e+001°)
2.01001098766940e+003	(1.00304225630824e+000dB,2.11432925910447e+001°)
2.01587107801246e+003	(1.00839477933683e+000dB,2.11944661198153e+001°)
2.02173116835552e+003	(1.01375737894109e+000dB,2.12455619164403e+001°)
2.02759125869858e+003	(1.01913001945657e+000dB,2.12965799205201e+001°)
2.03345134904164e+003	(1.02451266525255e+000dB,2.13475200725351e+001°)
2.03931143938470e+003	(1.02990528073914e+000dB,2.13983823138404e+001°)
2.04517152972776e+003	(1.03530783034732e+000dB,2.14491665866676e+001°)
2.05103162007082e+003	(1.04072027855897e+000dB,2.14998728341156e+001°)
2.05689171041388e+003	(1.04614258987953e+000dB,2.15505010001522e+001°)
2.06275180075694e+003	(1.05157472885733e+000dB,2.16010510296089e+001°)
2.06861189110000e+003	(1.05701666007596e+000dB,2.16515228681780e+001°)
2.07447198144305e+003	(1.06246834815717e+000dB,2.17019164624097e+001°)
2.08033207178611e+003	(1.06792975775820e+000dB,2.17522317597094e+001°)
2.08619216212917e+003	(1.07340085357789e+000dB,2.18024687083334e+001°)
2.09205225247223e+003	(1.07888160035069e+000dB,2.18526272573873e+001°)
2.09791234281529e+003	(1.08437196285291e+000dB,2.19027073568214e+001°)
2.10377243315835e+003	(1.08987190589986e+000dB,2.19527089574283e+001°)
2.10963252350141e+003	(1.09538139434718e+000dB,2.20026320108396e+001°)
2.11549261384447e+003	(1.10090039309300e+000dB,2.20524764695223e+001°)
2.12135270418753e+003	(1.10642886707097e+000dB,2.21022422867773e+001°)
2.12721279453059e+003	(1.11196678126390e+000dB,2.21519294167332e+001°)
2.13307288487365e+003	(1.11751410069271e+000dB,2.22015378143458e+001°)
